legacy_id,legacy_base_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index
"91","24","Happy Cat Kitten 1.3kg","A nutritious nutrition made for kittens (1.3kg) helps maintain overall health.","5.000","cat","food","kitten","kg","1.3",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/091.jpeg","3.9","false","Food","635"
"92","24","Happy Cat Junior 1.3kg","A balanced meal designed for kittens (1.3kg) ideal for everyday feeding.","5.000","cat","food","kitten","kg","1.3",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/092.jpeg","4.1","false","Food","545"
"93","24","Happy Cat Sensitive Stomach & Intestine 1.3kg","A balanced food formulated for cats (1.3kg) helps maintain overall health.","5.000","cat","food",,"kg","1.3",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/093.jpeg","4.1","false","Food","564"
"94","24","Happy Cat Sensitive Skin & Coat 1.3g","A balanced nutrition made for cats (1.3g) helps maintain overall health.","5.000","cat","food",,"g","1.3",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/094.jpeg","4.8","false","Food","577"
"95","24","Happy Cat Kitten 1.5kg","A balanced food formulated for kittens (1.5kg) helps maintain overall health.","4.500","cat","food","kitten","kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/095.png","3.5","false","Food","589"
"96","24","Happy Cat Junior 1.5kg","A high-quality nutrition made for kittens (1.5kg) helps maintain overall health.","4.500","cat","food","kitten","kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/096.jpeg","3.9","false","Food","289"
"97","24","Happy Cat Perfect Mix 1.5Kg","A wholesome meal designed for cats (1.5kg) supports daily nutrition.","4.500","cat","food",,"kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/097.png","3.7","false","Food","90"
"98","24","Happy Cat Sterelised 1.5Kg","A high-quality food formulated for cats (1.5kg) helps maintain overall health.","4.500","cat","food",,"kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/098.png","3.8","false","Food","744"
"99","24","Happy Cat Hairball Control 1.5kg","A balanced nutrition made for adult pets (1.5kg) ideal for everyday feeding.","4.500","cat","food","adult","kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/099.jpeg","3.7","false","Food","469"
"100","24","Happy Cat Urinary 1.5kg","A balanced meal designed for adult pets (1.5kg) helps maintain overall health.","4.500","cat","food","adult","kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/100.png","4.7","false","Food","266"
"101","24","Happy Cat Kitten 10kg","A high-quality food formulated for kittens (10kg) helps maintain overall health.","17.500","cat","food","kitten","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/101.png","3.6","false","Food","777"
"102","24","Happy Cat Junior 10kg","A balanced meal designed for kittens (10kg) helps maintain overall health.","17.500","cat","food","kitten","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/102.jpeg","4.0","false","Food","405"
"103","24","Happy Cat Perfect Mix 10kg","A balanced meal designed for cats (10kg) ideal for everyday feeding.","17.500","cat","food",,"kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/103.png","3.6","false","Food","738"
"104","24","Happy Cat Sterelised 10kg","A high-quality meal designed for cats (10kg) supports daily nutrition.","17.500","cat","food",,"kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/104.png","4.4","false","Food","38"
"105","24","Happy Cat Hairball Control 10kg","A nutritious nutrition made for adult pets (10kg) supports daily nutrition.","17.500","cat","food","adult","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/105.jpeg","4.2","false","Food","246"
"106","24","Happy Cat Urinary 10kg","A nutritious nutrition made for adult pets (10kg) helps maintain overall health.","17.500","cat","food","adult","kg","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/106.png","4.3","false","Food","303"
"107","107","Royal Canin Adult British Shorthair 85g*12","A nutritious food formulated for adult pets (85g) supports daily nutrition.","0.800","cat","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/107.jpeg","4.7","false","Food","377"
"108","107","Royal Canin Digest Sensitive 85g*12","A wholesome meal designed for cats (85g) helps maintain overall health.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/108.jpeg","4.4","false","Food","662"
"109","107","Royal Canin Hair & Skin Gravy 85g*12","A nutritious food formulated for cats (85g) helps maintain overall health.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/109.png","3.9","false","Food","537"
"110","107","Royal Canin Hair & Skin Jelly 85g*12","A nutritious nutrition made for cats (85g) ideal for everyday feeding.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/110.png","3.6","false","Food","760"
"111","107","Royal Canin Hairball 85g*12","A nutritious nutrition made for adult pets (85g) supports daily nutrition.","0.800","cat","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/111.jpeg","3.8","false","Food","388"
"112","107","Royal Canin Indoor 85g*12","A balanced nutrition made for adult pets (85g) helps maintain overall health.","0.800","cat","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/112.png","3.7","false","Food","256"
"113","107","Royal Canin Instinctive Gravy 85g*12","A wholesome nutrition made for cats (85g) supports daily nutrition.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/113.jpeg","4.7","false","Food","6"
"114","107","Royal Canin Instinctive Jelly 85g*12","A high-quality nutrition made for cats (85g) supports daily nutrition.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/114.jpeg","4.6","false","Food","417"
"115","107","Royal Canin Kitten 85g*12","A high-quality food formulated for kittens (85g) supports daily nutrition.","0.800","cat","food","kitten","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/115.png","4.3","false","Food","198"
"116","107","Royal Canin Light Weight 85g*12","A nutritious nutrition made for cats (85g) supports daily nutrition.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/116.png","3.5","false","Food","398"
"117","107","Royal Canin Adult  Maine Coon 85g*12","A high-quality nutrition made for adult pets (85g) ideal for everyday feeding.","0.800","cat","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/117.jpeg","3.5","false","Food","788"
"118","107","Royal Canin Adult Persian 85g*12","A wholesome meal designed for adult pets (85g) supports daily nutrition.","0.800","cat","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/118.jpeg","4.5","false","Food","284"
"119","107","Royal Canin Sterelised 85g*12","A balanced nutrition made for cats (85g) supports daily nutrition.","0.800","cat","food",,"g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/119.jpeg","3.5","false","Food","453"
"120","107","Royal Canin Urinary 85g*12","A nutritious nutrition made for adult pets (85g) helps maintain overall health.","0.800","cat","food","adult","g","85",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/120.jpeg","4.7","false","Food","491"
"121","107","Royal Canin Mother & Baby 195g","A high-quality meal designed for kittens (195g) supports daily nutrition.","3.000","cat","food","kitten","g","195",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/121.jpeg","4.0","false","Food","413"
"122","107","Royal Canin Kitten 400g","A nutritious meal designed for kittens (400g) supports daily nutrition.","3.000","cat","food","kitten","g","400",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/122.png","3.5","false","Food","500"
"123","107","Royal Canin Mother & Baby 400g","A wholesome nutrition made for kittens (400g) supports daily nutrition.","3.000","cat","food","kitten","g","400",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/123.png","4.2","false","Food","224"
"124","107","Royal Canin Light Weight 1.5kg","A high-quality meal designed for cats (1.5kg) helps maintain overall health.","11.500","cat","food",,"kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/124.jpeg","4.4","false","Food","223"
"125","107","Royal Canin Indoor 7+ 1.5kg","A balanced nutrition made for senior pets (1.5kg) helps maintain overall health.","11.500","cat","food","senior","kg","1.5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/125.jpeg","3.8","false","Food","570"
"126","107","Royal Canin Digestive 2kg","A nutritious nutrition made for cats (2kg) ideal for everyday feeding.","13.500","cat","food",,"kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/126.png","3.9","false","Food","362"
"127","107","Royal Canin Hair & Skin 2kg","A balanced meal designed for cats (2kg) supports daily nutrition.","13.500","cat","food",,"kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/127.png","4.0","false","Food","671"
"128","107","Royal Canin Hairball 2kg","A wholesome meal designed for adult pets (2kg) ideal for everyday feeding.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/128.png","4.2","false","Food","82"
"129","107","Royal Canin Indoor 2kg","A nutritious meal designed for adult pets (2kg) supports daily nutrition.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/129.jpeg","4.4","false","Food","408"
"130","107","Royal Canin IndoorLong Hair 2kg","A high-quality meal designed for adult pets (2kg) ideal for everyday feeding.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/130.jpeg","4.5","false","Food","742"
"131","107","Royal Canin Kiitten 2kg","A balanced nutrition made for cats (2kg) helps maintain overall health.","13.500","cat","food",,"kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/131.png","4.2","false","Food","277"
"132","107","Royal Canin Mother & Baby 2kg","A balanced meal designed for kittens (2kg) helps maintain overall health.","13.500","cat","food","kitten","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/132.png","4.2","false","Food","544"
"133","107","Royal Canin Adult Persian 2kg","A wholesome meal designed for adult pets (2kg) helps maintain overall health.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/133.jpeg","4.2","false","Food","504"
"134","107","Royal Canin Kitten Persian 2kg","A wholesome nutrition made for kittens (2kg) ideal for everyday feeding.","13.500","cat","food","kitten","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/134.jpeg","3.6","false","Food","197"
"135","107","Royal Canin Regular Fit 2kg","A wholesome nutrition made for adult pets (2kg) supports daily nutrition.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/135.jpeg","4.6","false","Food","599"
"136","107","Royal Canin Regular Sensible 2kg","A nutritious food formulated for adult pets (2kg) supports daily nutrition.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/136.jpeg","4.5","false","Food","35"
"137","107","Royal Canin Regular Sterelised 2kg","A wholesome nutrition made for adult pets (2kg) ideal for everyday feeding.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/137.png","3.8","false","Food","597"
"138","107","Royal Canin Urinary 2kg","A balanced nutrition made for adult pets (2kg) helps maintain overall health.","13.500","cat","food","adult","kg","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/138.png","4.3","false","Food","338"
